"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.0655860952351586,0.000173886872086247,0.115152175201646,-0.239673118368269,0.39917849528577,-0.992907680817641,0.287818320594281,-0.398094761517724,0.16268477875231,0.111419344866074
0.341861967711756,0.265776930176802,0.373945876595846,0.018064038413396,0.675168585001238,-0.75450807075833,0.525366720108901,-0.111778064743532,0.442039331905083,0.379270851324211
0.182621285523657,0.127285531406823,0.244704630744603,-0.125809275972983,0.527023669088905,-0.881930907084279,0.382854940779241,-0.280592201327054,0.281533509626945,0.24036901634752
0.192455090352475,0.104220007097021,0.195781228225129,-0.150183285861156,0.46990466940417,-0.922385865202307,0.359804827146896,-0.336701547863037,0.264964631432324,0.203669152629287
0.231714112612648,0.140766102627499,0.318798677508408,-0.0767188706375702,0.572175834126581,-0.826795967498175,0.454369173889644,-0.241129556774692,0.325058225029172,0.262865584405339
0.329497772344503,0.262751282499767,0.369712196160073,0.0128718795073072,0.671092401855264,-0.726140791985818,0.528071849125393,-0.158499305007604,0.445627980261012,0.362543377128058
0.3219035592945,0.240779357684777,0.375283579239396,0.00105314725505922,0.6200984019873,-0.755489213109738,0.521083942803686,-0.160568514176373,0.405533258311141,0.368287869891818
0.262640754517925,0.225592920655804,0.362061925345487,-0.0124719423302787,0.613197806374816,-0.777397215197727,0.489496820966105,-0.147973529632697,0.384086256648743,0.333361579636093
0.31352211178642,0.245076038871452,0.358407325207899,-0.0102635740901293,0.636081924712465,-0.792875655977159,0.513443010205321,-0.171237836246434,0.422465310437474,0.333732323760975
0.151151380621396,0.0810510794637338,0.191126100835432,-0.173847862827569,0.473322840359247,-0.934600158700835,0.361139601641382,-0.316283073413208,0.249618028537929,0.189261479598909
0.276067099041923,0.217340487067168,0.322187754381472,-0.0298556843529534,0.613406027583604,-0.809666105001294,0.469875156531243,-0.192932950316376,0.391544841902118,0.322957161491413
0.30900925365181,0.239410251256609,0.357705397306944,-0.0157808942139376,0.629289415342033,-0.786708197368897,0.496904874399286,-0.184405716113735,0.395521736145553,0.336691318564268
0.448086853421073,0.386997638060362,0.501859671175647,0.138973240160504,0.772605982872925,-0.635023575964904,0.632310722208449,-0.0257728536393043,0.542708679033107,0.455074861277072
0.358110894115041,0.263429114112061,0.39552738711443,0.0347264929497356,0.663775486546177,-0.725723406557229,0.505728232147016,-0.139736106582567,0.405035526428646,0.34777459948975
0.244997913582653,0.165383799268594,0.29331570325327,-0.0855828142855809,0.567685466913617,-0.830235557183037,0.410560194816659,-0.250061091016172,0.341125121803134,0.255005552399478
0.337970311366884,0.298767928851554,0.379753531153129,0.00317881044765377,0.656969815006235,-0.769285433431161,0.520724937789914,-0.146911434558749,0.447403203811153,0.343661069992564
0.324991415322325,0.253873047694336,0.344556826436278,-0.0085459539160293,0.644374736250989,-0.760896615768301,0.514505372285202,-0.177045668363993,0.374275546803485,0.344602224438513
0.271630501273483,0.194316549343013,0.298653498792686,-0.0619543293267795,0.556390801631972,-0.827542604935279,0.475496421808774,-0.217832390971006,0.347302352186179,0.300483145897312
0.0818303637565639,-0.00901984411154572,0.135781186346478,-0.247292098129945,0.414578435804398,-0.993935734158409,0.292724014298624,-0.365254542809323,0.158076352410579,0.112656189882059
0.210003267864512,0.129815322564492,0.24058461893689,-0.12497690784381,0.504719263062286,-0.875409304570494,0.391920677260003,-0.271686415469153,0.298711014750772,0.221487977096678
0.318832990546558,0.242402466249167,0.395800398296321,-0.00757496667961858,0.652362275447833,-0.740962078573958,0.480461403062138,-0.166501318871912,0.426394954098287,0.358539942831282
0.35264903029676,0.248960999463049,0.377008057720793,0.0324327157528651,0.643526682342643,-0.755638896731909,0.505651027512652,-0.131458470290111,0.419756953832394,0.353150460665206
0.308341030082137,0.236704911701495,0.353227948989887,-0.00607353614466191,0.629997773014829,-0.763861549126214,0.505736988433397,-0.155826541735485,0.389846367462578,0.329478349831227
0.165415248604398,0.0763502700533628,0.202115503162641,-0.160006983797501,0.509797847280301,-0.955786647185445,0.362290946327191,-0.279993281208251,0.260844930636558,0.198646467709956
0.31571554872786,0.223803787185417,0.335585578741691,-0.0129908016878554,0.620942637088518,-0.774725237132873,0.495147519115245,-0.156389734353473,0.380536210792791,0.327553020980694
0.246775562589143,0.160512397236739,0.310301799831018,-0.0605424337400325,0.571316637039093,-0.82065888634024,0.43340273002169,-0.234551648730627,0.365798406158133,0.283611100562168
0.131497878080237,0.0790128094822823,0.204260852602291,-0.185869049305592,0.457801632495642,-0.944704331688949,0.324775984851538,-0.338448491532798,0.256104245991972,0.167369804615626
0.0994315875477212,0.00498077745668623,0.141236871397647,-0.231719540540675,0.420661161561588,-0.981072842022115,0.252058821485079,-0.384472245614969,0.186957370652836,0.107239298928967
0.304454785098882,0.217876065974099,0.345726785112756,-0.0209440332001816,0.599182109676269,-0.761710071592019,0.472944879650727,-0.143921489786317,0.406113240991954,0.334349130187371
0.304814659306441,0.239847572127071,0.322900563372673,-0.014692320476203,0.606927695362862,-0.817238732645049,0.478112260145745,-0.194431333752098,0.363001095633984,0.295848732849646
0.331586719733684,0.261627039770551,0.373578026344121,0.00807133741190263,0.656195750945033,-0.744325037212073,0.519713455558638,-0.138830591491396,0.426955596520583,0.369630677371636
0.296453786364639,0.21825475947567,0.35698158443153,-0.0180669074800724,0.625132536258862,-0.751233994763037,0.507394513403152,-0.161036092618081,0.397295274207738,0.322220874600082
0.325558014015166,0.236575759040217,0.371147827108843,0.00169040880594194,0.632369473062635,-0.759096957060593,0.482806481600489,-0.171311416971895,0.437339237638782,0.358509755741187
0.223858521725447,0.155932248614548,0.285215856603087,-0.0746427829103408,0.553459059358269,-0.854991143925098,0.42906146150619,-0.214553820281276,0.348898291882671,0.276954246602877
0.189837376723389,0.130039603215509,0.259778701006831,-0.11447564288486,0.513450940608676,-0.889435080776956,0.399519610819271,-0.274491607935354,0.307856429815416,0.24301568352862
0.301462902856451,0.245412143659501,0.342329627492176,-0.00566514429229325,0.63239833230169,-0.774221801255448,0.482038659855376,-0.174013177491302,0.38813220549616,0.333374866220701
0.308434849784287,0.215878959717226,0.339078523033777,-0.0213411459057865,0.634740007304162,-0.752149985141043,0.48093201252191,-0.19051473701811,0.402820398802174,0.331303581815596
0.27522952595408,0.207997708044712,0.298951610342794,-0.0553671569402724,0.583297156430777,-0.827562286889153,0.453458781108733,-0.215395787211364,0.354410927133229,0.280570623844856
0.330106167538295,0.265326278970958,0.390459670762066,-0.000247244491004509,0.659179980657856,-0.759957980855774,0.539614649366291,-0.169738399184548,0.449657200649922,0.393579269828429
0.302360973163144,0.214547861708947,0.338278573308724,-0.0235531452344748,0.641224982133353,-0.776872861381229,0.488208006031816,-0.166972299188179,0.3796203510247,0.302624273200653
0.231540642970509,0.18764384370589,0.277385215333036,-0.0933513794670603,0.533773519119063,-0.855454287465897,0.418370964937012,-0.248160366458608,0.327084829949232,0.251648303340865
0.194642607779016,0.13365986738997,0.253771268326777,-0.105613215945233,0.520500488518898,-0.886692788535749,0.377311827900021,-0.282511448414834,0.275516973015973,0.238521082538907
0.17173138886843,0.0845121888646957,0.208617433997552,-0.146591985574959,0.486407097891493,-0.916315605686226,0.352659727400236,-0.322376996487893,0.261440263425173,0.192635817030503
0.424961842315318,0.338655717235023,0.442222717425456,0.127351212829389,0.730718084124065,-0.687884578987186,0.603947891099066,-0.0332185756508447,0.504921224392227,0.440105282981547
0.210804504472456,0.128747684730822,0.288573282691012,-0.10297586084593,0.538152956122229,-0.845693288054861,0.411432378304166,-0.271088343684628,0.32967785023457,0.253055990772354
0.253336419014931,0.181593844594363,0.315042512817221,-0.0446642495978517,0.593449038684711,-0.843412062239781,0.449166934421567,-0.208996908579074,0.354517214956822,0.29267792386699
0.323438447869331,0.278779547273202,0.386035340906779,0.00376359506482472,0.678255456271116,-0.722575139360813,0.541023780784545,-0.15084460202586,0.440887397928976,0.369738517702897
0.269741668891963,0.230895293905361,0.327690376397663,-0.0429541284059693,0.605482205979476,-0.781921503746375,0.460675623828811,-0.183374600983088,0.389901479336938,0.31259956472851
0.212892023468792,0.127312118065252,0.251190370887193,-0.117465618150106,0.527897876689619,-0.85655782144132,0.404635391910988,-0.280523710527119,0.314521787503035,0.241712562628901
0.294240854106976,0.218103404788269,0.313762969185766,-0.0525938055596471,0.602052042939722,-0.815259307551886,0.465601025290567,-0.235885316881325,0.357341873994962,0.287164493007401
0.143382407219852,0.0802975762167593,0.231953416960039,-0.17922440681012,0.49561552008585,-0.957219420137946,0.346149636958124,-0.318921523295664,0.245966836780179,0.182103516927325
0.223471253907371,0.151842877093434,0.245620203926371,-0.101305694449415,0.550135211798994,-0.844167990047534,0.403187260505792,-0.251394651250579,0.319036489876055,0.243996788589545
0.313822159051702,0.218458247020736,0.331714343747783,-0.00949192478946504,0.633203385593072,-0.78571614949623,0.483033948810784,-0.192893222103636,0.399264946791726,0.327128928821592
0.341448151405377,0.258980574125292,0.36482284552324,-0.0211295918897753,0.660841191691838,-0.736037362438956,0.520430748150076,-0.148036623466106,0.421864267406831,0.358537795642576
0.327242049278194,0.252945406218544,0.383799533314483,0.00174138286781751,0.646112853813401,-0.740744158754509,0.511443170699398,-0.160058070462571,0.406341518141337,0.355306349278237
0.382497022496303,0.293721252919505,0.405643602756607,0.0176891243048284,0.696413726165523,-0.719892376324405,0.564904093611971,-0.132290336039191,0.458057824969973,0.372065296725507
0.328131761413482,0.258015983083665,0.374107920803778,0.0175734713561978,0.659937729929187,-0.710841807614819,0.512229263750909,-0.156276449572068,0.412256274120377,0.370126547865724
0.245586051347017,0.133428399849238,0.266139525372599,-0.0639572551587679,0.566254358627572,-0.819069815517391,0.453755709247465,-0.256195145104875,0.335895831173382,0.249268578967127
0.35156234815888,0.281564509831359,0.406062913833877,0.0287107821498946,0.693511523057361,-0.720101350386645,0.542797662286177,-0.134791933694441,0.435655909010698,0.391095025645015
0.32245370079907,0.241578288045241,0.343649394078198,-0.00816775314450232,0.625986048526134,-0.81227702742291,0.500070367139522,-0.181790233766789,0.40972146669918,0.323567602327845
0.246832724997976,0.15856969359195,0.254548031009801,-0.100217076151104,0.549936459609727,-0.837977318544331,0.415320153126432,-0.269640772200467,0.330996616071872,0.251158557407129
0.36753902083116,0.302945637802955,0.431228415323657,0.0395899092008197,0.704327842327261,-0.703811056030143,0.555331310983484,-0.112424746206104,0.463628221080649,0.411474039209051
0.403173420151001,0.328010065041241,0.487071756804932,0.105221888371706,0.74729792400929,-0.666470729128577,0.595621967463327,-0.0380630671687066,0.504462795993126,0.44167569469398
0.282240532849251,0.202388336689529,0.32524190965242,-0.0565476443028071,0.585879590993513,-0.78067535453045,0.477403087134528,-0.195732005947138,0.364285717795991,0.307570495627507
0.292900780363328,0.210968090921978,0.344054140897286,-0.0278729735548826,0.636849154979468,-0.77920931554585,0.496924779715306,-0.164026479418038,0.391285540918772,0.31694192864094
0.265025039551249,0.207861315361558,0.319789776407277,-0.0407876321330943,0.600972034011781,-0.774638253547787,0.4982497612981,-0.171849655082097,0.397511112185857,0.320658101500075
0.251599972649996,0.176785163776936,0.277334224564379,-0.0994190035378277,0.575186170125199,-0.843740909075718,0.434555682427752,-0.259373041045226,0.346359305564321,0.259156050360391
0.138945331869388,0.0856688910306625,0.199514368682336,-0.158515779055221,0.478222469059887,-0.924273531573174,0.349160475733272,-0.284165605087276,0.231796734838708,0.186556713906002
0.289186662496731,0.206340596957649,0.324262657942011,-0.0358822384866863,0.618378994071762,-0.79409747932184,0.488690694835773,-0.196955248435105,0.387359672510694,0.303873164790537
0.241269871458311,0.167621948200691,0.288751082699228,-0.0738593683915041,0.568648208124609,-0.889667721538111,0.434265050057237,-0.212038901933976,0.311848198899188,0.282104987428598
0.339755718224703,0.285566574651726,0.374846678176524,0.0386794303355161,0.680449202259153,-0.743780979089052,0.535241449928074,-0.127578578332157,0.436426395516481,0.34865435102902
0.325692841973041,0.244383521682204,0.353715279167678,0.00332107447101534,0.614864972354945,-0.776675877006602,0.496569712719822,-0.155324310176314,0.404968125768026,0.332749881378301
0.30373694345136,0.244318536236948,0.364598697766205,-0.0117993758180924,0.627771205219907,-0.79757327723095,0.48894871565037,-0.156370677635371,0.397381657111009,0.335781744577469
0.173070277309921,0.0913694333064204,0.227494958329059,-0.135119834452509,0.497867065917002,-0.948884447613022,0.356024354586243,-0.292746349726362,0.274259440618843,0.228200621479245
0.285137150251451,0.205772024436548,0.315902403638091,-0.0391226788293266,0.589441123222977,-0.803151765135184,0.461323791550414,-0.197879021164955,0.378591225754279,0.309555469482405
0.335657473240022,0.249650896591671,0.36445583587842,0.0110651509447894,0.657192556873149,-0.749966679519021,0.518127762307223,-0.120209671337282,0.414779237040511,0.362992430532919
0.264665916366495,0.205957653667173,0.300057549058257,-0.0486424345159714,0.589616847593469,-0.817667194728062,0.442083345360336,-0.192674597735952,0.336363096338404,0.319763371406865
0.22582750151136,0.157274827031761,0.260122216683885,-0.101307288571495,0.538618359375456,-0.888140906885494,0.418373196527916,-0.228883808287438,0.313618503648926,0.243362590308283
0.345607476667094,0.247649714407506,0.404373287573906,0.0536875270618263,0.685647461328457,-0.73391656386836,0.53288731504773,-0.154699911681303,0.419686852318814,0.40782033144139
0.247796795267175,0.1607324292932,0.273794824586246,-0.066002489694124,0.558511949713952,-0.882805324256161,0.413213102450972,-0.220061885502655,0.341362171828438,0.266548512760428
0.240996689561913,0.178379756690106,0.29242614183557,-0.0665220075195291,0.590149406840326,-0.792046667368858,0.444484965932405,-0.218681339770412,0.375315365098724,0.289996877182134
0.329728365679874,0.238987811651034,0.363784882804817,0.00943851537308844,0.664092390767712,-0.784847667346239,0.507337959125241,-0.156926043779679,0.428644364434162,0.337233959762329
0.111688365455431,0.0227003332482966,0.150130489050076,-0.238377645428607,0.400065048128056,-0.974299534641102,0.278558124884202,-0.373451647254436,0.188038205550781,0.109697525332927
0.306855358335998,0.246936188923789,0.378401412343156,0.0184532836026263,0.643360741005773,-0.77237533928193,0.510289485363632,-0.124485270025848,0.417536594167509,0.346265285268944
0.314631729468524,0.256043444145327,0.361212572367289,0.0157958294766556,0.645083466614631,-0.78600459600413,0.514001328210305,-0.170458187514694,0.40920379107983,0.3434946388513
0.294919690935903,0.251125375752138,0.368061583741468,0.0190476874095522,0.636542299236088,-0.75007468428548,0.532188586345828,-0.152259642665746,0.430293548223618,0.353222583493878
0.288339855118251,0.228586763925475,0.307683792558484,-0.047103920657549,0.620999626075816,-0.757376851319774,0.494594097278248,-0.184118896207215,0.377120325849386,0.29592067691433
0.291811186196237,0.231852488072561,0.346968024536897,-0.028387384929158,0.617242783617206,-0.77304483762166,0.486884794649099,-0.175762115426304,0.384715279313613,0.343906538111936
0.340939610846062,0.284896525759999,0.36941183431772,-0.00917372542221545,0.653222063117818,-0.738099943924195,0.531835270075073,-0.145211069829429,0.434535377565016,0.356660875105558
0.35218988913042,0.293717109955941,0.406565437264054,0.0529338139813338,0.701527806947807,-0.710253199919276,0.578348047097344,-0.128453952981551,0.468794720246866,0.381476862626153
0.25025293660298,0.166177077807315,0.304821397690823,-0.106882017386142,0.551100337712461,-0.823824567633087,0.416580381718147,-0.210938272066328,0.321904051672355,0.265497390256656
0.322870569134826,0.251280737133505,0.384909692965476,0.0146800507307471,0.650640009893065,-0.737015807607049,0.52073979016049,-0.16250803592798,0.431658855056777,0.368019299101876
0.300884560173117,0.234410132809187,0.347641873398517,-0.0165496600025295,0.616775303372115,-0.789643634150064,0.483706132503021,-0.153603220791537,0.382933870237692,0.332885023322787
0.302916947211307,0.227348532000718,0.331674508288363,-0.0303828391197778,0.619916569531435,-0.751531231133598,0.462780558500592,-0.197626813389614,0.414655228598653,0.32785984271666
0.306339136578867,0.216822278502198,0.36344756083942,0.00171201998230166,0.636132081544916,-0.758435996623107,0.496353288521326,-0.129045899315984,0.413069754594293,0.32101714243535
0.315717080129135,0.208881957569155,0.328373430661213,-0.049189902792373,0.617187732431679,-0.794967829756643,0.468601903057823,-0.221026194439732,0.378054781830572,0.315632861895774
0.343557992338933,0.292792363991893,0.390181995458885,0.0234697654490156,0.694972824575344,-0.733841582598887,0.540773053665119,-0.101287480870218,0.427026005764332,0.378695047496594
0.305616815468026,0.224189522687836,0.336731153101587,-0.0237618536089544,0.61061640760489,-0.807123827216277,0.48030912153752,-0.176322165809702,0.396023165429642,0.330819523425935
0.287976184836097,0.225676846288232,0.321319177318042,-0.0165385537622079,0.632686225289432,-0.778091036592186,0.470239642653393,-0.180051973665822,0.361107084188375,0.323869111943073
0.348831891904917,0.252530728619856,0.361477656555889,0.00825011741464664,0.667930401989098,-0.723700686635053,0.508987803665172,-0.151750411285197,0.426539832283482,0.377956378542989
0.284751397085944,0.196160948602163,0.330951480849829,-0.0302012269753522,0.620603964322949,-0.784997317082422,0.487697326367252,-0.188544638840747,0.394012995819295,0.301065741066828
0.294023365945594,0.222207659213658,0.370688280860392,-0.0235225372346875,0.638707330147086,-0.762788582154724,0.509332579372625,-0.184003385162433,0.394983178057936,0.329411148789693
0.263308184622067,0.177318930329712,0.291656956386797,-0.0730387571854997,0.587148981205034,-0.806213390275703,0.454431214923812,-0.194785006486355,0.347796324469884,0.287853704575151
0.345054495787049,0.274678867103485,0.374486308583167,0.0148485950006376,0.665840411095332,-0.736925863551502,0.524565740761608,-0.147977499732672,0.426054670507501,0.347156868631881
0.293542472887623,0.219121519050756,0.347549066700267,-0.00395487910516165,0.614927059783659,-0.76997794736176,0.488545346731335,-0.149599159951588,0.382700036876289,0.322190081576714
0.301345839678646,0.225430448138266,0.317975963169262,-0.00486169917910472,0.617839528262101,-0.787753508874945,0.479815332783156,-0.176911470247845,0.380990290863758,0.320095964825926
0.340773334520122,0.230062512782424,0.336807490595802,-0.0199822394436554,0.654413779461469,-0.771116421794436,0.483909936847212,-0.211035460157146,0.405454373763786,0.314813469587353
0.309595858197699,0.227535299135143,0.330002871460449,-0.0501484016155428,0.607539709061815,-0.815358186670041,0.46721172467874,-0.171041607791287,0.397244273096907,0.308899316598059
0.278034418882887,0.199563997986143,0.322974591559076,-0.0591598335635535,0.583668642496222,-0.816627479879754,0.465714623289487,-0.214351653028241,0.354356301479501,0.300578312278245
0.353341212748981,0.287359984549908,0.40726204260779,0.0404508212828983,0.677729749770846,-0.734089488468928,0.571616733402144,-0.114792025280415,0.448241078269085,0.376242333222138
0.362737363903718,0.279119543575248,0.403101747918821,0.0264972592043057,0.65858001385114,-0.728459600596902,0.546614017840406,-0.140901875950074,0.444262287770522,0.362915630556624
0.306678087309043,0.238845485677198,0.344290986906439,0.00335448337134914,0.624060513214573,-0.804026905118877,0.493346133573027,-0.168735759235805,0.389071597654722,0.333398099406159
0.263804866084032,0.22719396164219,0.356597883769941,-0.0192768417276312,0.607382274800274,-0.772627965451864,0.500509761938072,-0.142363367509947,0.387858034416001,0.341450805594814
0.180913350328029,0.111324880845037,0.226179875211484,-0.128925772347116,0.517577158915756,-0.90041200535083,0.369015743311415,-0.294135067390577,0.285087900417422,0.20349004728459
0.290165700601254,0.225274680216482,0.345564408720331,-0.0169052429710588,0.611703120804914,-0.772713002152188,0.492684650346642,-0.19005260608391,0.385375877033665,0.32452723160624
0.332701436295761,0.243338788447471,0.358850743005154,0.0192836328496037,0.652391512593596,-0.763388477385226,0.525205008538072,-0.13052385208358,0.420880645733162,0.348204786271055
0.245758293368452,0.169596083661099,0.28259901316296,-0.0876488060553471,0.551144705112129,-0.857798450622178,0.41398017258536,-0.247068260534208,0.32988800186952,0.276841708325431
0.327822210872781,0.256596186018386,0.398696906834399,0.02874601597547,0.641196835894976,-0.78690054196994,0.539956731594973,-0.153462610635683,0.415900589518493,0.368035440753928
0.307362384068793,0.244194078844194,0.328224293460587,-0.0121514736350754,0.61650321923592,-0.762433056868802,0.477847007277996,-0.177318744494499,0.394217209993645,0.323875637526975
0.310695337175413,0.227977258420278,0.338024463430401,-0.0172013674576741,0.630997154604705,-0.787243440367562,0.499694834513873,-0.161613392644333,0.389770135511776,0.309722396391893
0.193919152780086,0.125513342142384,0.235359557475634,-0.143097754353629,0.519959216294958,-0.882059237601606,0.387224450832616,-0.269498795485219,0.296658761001444,0.236735964025142
0.227525698539002,0.177925572067037,0.26601682612087,-0.0771656325715342,0.569590709865859,-0.843292778444869,0.4438326832368,-0.240814370836027,0.323762530045355,0.264433178726439
0.178053254087299,0.110704858675473,0.242231024985222,-0.120144314231642,0.522315332787664,-0.923782061348726,0.365412019380117,-0.274997289072213,0.286381639148575,0.210754002578225
0.325919983564968,0.237692379392496,0.373315488110998,0.00670367757535034,0.648762957440092,-0.773857957925703,0.53745835201764,-0.154976945560682,0.428333105019966,0.347969491720091
0.268722333726524,0.17124869708829,0.299995260961577,-0.081841294301612,0.561203012933224,-0.81390658581456,0.445779924170092,-0.230332630411218,0.34018765085327,0.285350308242592
0.185909586701733,0.105364669002811,0.227309966384205,-0.149693064895698,0.513483847312487,-0.874537737228316,0.361356120520435,-0.301859686164092,0.271680035522083,0.210812351735284
0.377911046742204,0.292419351928105,0.392471382187631,0.00920183190170193,0.666286916366898,-0.710145478583232,0.540356382300988,-0.111490461967924,0.454042413518647,0.387470378363608
0.237296941600707,0.149191073037755,0.28948496961835,-0.0563928943274077,0.564056809353947,-0.864094958188027,0.427065705954401,-0.225848731775465,0.333516105971306,0.272460308551318
0.309625287366183,0.249918091304668,0.38995605819203,0.00735627134873539,0.653311183156137,-0.753249472151402,0.522207075579473,-0.180393900686297,0.414144321597342,0.346344963824381
0.237349212801364,0.167574926090722,0.314205322183843,-0.0714229645255015,0.565785174495654,-0.86084361904282,0.43711691429241,-0.214472875342956,0.333552618492025,0.251734773011293
0.319334316348773,0.240035500570932,0.372481146327333,0.0154787845245116,0.656236746307624,-0.770551120903128,0.499942093929881,-0.129141978603707,0.433395864581639,0.336734413427497
0.27461168475379,0.205828908641222,0.341875648431955,0.00947142298573443,0.620606861804939,-0.789770085795471,0.505934500518233,-0.246181606856868,0.373076162720956,0.326564630229088
0.324193575661438,0.240981829653121,0.383487905855208,-0.00755780833092408,0.635295241228078,-0.737614989761675,0.510071007564952,-0.151367464882515,0.416089352071041,0.363699380198083
0.334489217733733,0.253639617201535,0.351095814679607,-0.0191145470481685,0.659937341661377,-0.777692094070626,0.506279200479623,-0.142543877148719,0.410995804132969,0.331067506328053
0.289346753864465,0.193756980569611,0.338718458181757,-0.0380479884509932,0.603565526743104,-0.778345890131625,0.469987630311728,-0.20336742033478,0.369993014919917,0.32600665590532
0.238077620866281,0.167423737286223,0.275616191972959,-0.0737451304400682,0.552931923423494,-0.87227131925477,0.443309979032816,-0.23471128902155,0.301905413611253,0.250658315615374
0.287232193708836,0.22407567918778,0.331362359484129,-0.0086104788828882,0.609444049829458,-0.782176245981989,0.464921331962757,-0.185393807069965,0.383674885165886,0.314867290734691
