"V1","V2","V3","V4","V5"
-0.0476959145189862,0.0469749371611195,-0.102241655738092,0.0580462326572585,-0.0321126103253081
-0.0366379127744813,0.0858213042120194,-0.0618688616844506,0.0859076419729002,-0.0412829274043976
0.08999638242208,0.18829163901211,0.019266128324195,0.188770885482848,0.0822988874131865
-0.00623066993947861,0.096251311499473,-0.0870561773989588,0.0994453653244879,-0.010437077323825
0.0893154912984392,0.197604300395929,0.0291106079992871,0.202433726688415,0.0938266115180549
0.00120137279389217,0.10807654104971,-0.0764949324791087,0.108864546439933,-0.0119542055348045
0.0128536025845062,0.0886995809115111,-0.053769824825683,0.110743670875415,0.000447852998438769
0.0457941327731287,0.154932838868247,-0.019637838132887,0.140239112135786,0.0507004217307035
-0.0237316450248341,0.0697295469276911,-0.0926679778253415,0.0652264592665139,-0.0156707156727
-0.102299439030152,-0.00207004703359041,-0.176298050797955,0.00648910317165328,-0.0938493820041918
-0.0270304740712464,0.0819959838582537,-0.0981859152038928,0.0865189775208305,-0.0191270777638208
-0.0370535880817609,0.0569059957101531,-0.0968117694981495,0.0655135650564876,-0.0223007817118877
0.0240031344247084,0.131791974971841,-0.0505081142949959,0.138063904557127,0.0280575320377197
0.123748301777325,0.225025004315911,0.0689660809633881,0.211565448192424,0.125551621291934
0.101378623692902,0.203024832526406,0.0442349621235731,0.208261961397069,0.102183106133876
0.0268060339747478,0.134605042499964,-0.0502908438123808,0.118001409964883,0.00949108682512316
0.0323854443110093,0.123120505229419,-0.0336921990266076,0.14068084430049,0.0241465873500115
-0.0501328325443721,0.0823855357087364,-0.0979209421842042,0.0708182378859143,-0.0204676925312237
-0.0108698044274309,0.0865220882002545,-0.0651255001200431,0.100698699862059,-0.000921862313072505
0.0751801747823743,0.168862417170974,-0.0153461549146275,0.155339695261751,0.066992410290638
-0.0177373907371583,0.0865887988866458,-0.085371556374239,0.0754475366814008,-0.0251489559915903
0.0152421269492419,0.121265789077938,-0.0158458951592157,0.125744040145182,0.0419182255395882
0.000469166983147172,0.0915518293880248,-0.0644850808762764,0.0961776251354448,0.0119976423356259
-0.11815254625174,0.0167651000581602,-0.178193228574384,-0.00141869417773361,-0.109049250191294
0.0443549515845567,0.137543380852654,-0.0223260239567933,0.124028345107813,0.0357152759916037
0.05249395110544,0.133654447328214,-0.0102401891384624,0.165332865622492,0.0528583150498883
0.0588557710738872,0.16573457817947,0.00439143496856073,0.162535398341761,0.0681233537509042
-0.0261197915091269,0.0742043745939728,-0.0931642376254315,0.0797800805705029,-0.0226918977185503
-0.0740284796717341,0.0193433501013437,-0.1307853590236,0.0230576171613456,-0.0775609584793712
-0.0142225999087974,0.0886174224018268,-0.10276278990389,0.0928858298388621,-0.0151893719535504
0.078959293399402,0.201277937904565,0.0178219014704154,0.200798139224317,0.0989105804665062
0.00484251643332623,0.104891109300734,-0.0743396110514049,0.120289887212305,0.0190764411521958
-0.0448310853024373,0.068479037098625,-0.104844983074711,0.0741539556971569,-0.0253378428576335
0.00767662652084182,0.10343783900405,-0.0616584770832138,0.108059930824957,0.00686984380129205
-0.104010024275145,-0.00431642518512834,-0.200850355679761,-0.00625062719798885,-0.103373256381767
-0.00841158368293332,0.0959270993994144,-0.0831961620183987,0.0874737664327597,-0.00544902800429263
0.0302378357628814,0.120975814958051,-0.0389004856925285,0.136912744023731,0.0235223283446185
-0.0244557360410146,0.0589975605936709,-0.103058353131154,0.0771124658289375,-0.0271019232625768
0.0638352423926054,0.160466997087112,-0.0128042648348587,0.168414550242324,0.059482532767646
-0.0121850013569045,0.0717846861488283,-0.10163525585488,0.0805981878629681,-0.0292732433066777
0.0304717276084525,0.12249812100381,-0.0441520797025046,0.127551889370359,0.0296822948109908
0.00315701377442719,0.100094210628906,-0.0650045156786935,0.107213410303325,-0.0034204612583408
0.0150975963979844,0.0912324046496527,-0.0556252876026579,0.115258248799955,0.0183229222275434
0.0265210837195578,0.112403566491148,-0.0436702676469892,0.104498735292637,0.00989602672468062
-0.118825776070458,-0.0262131372940368,-0.200402823699889,-0.0201064105815158,-0.118657389176333
0.0548644755181716,0.16054827786575,-0.0109172064878125,0.152066328174904,0.0595107586206935
-0.0566955930051666,0.0671659869051521,-0.117129237403189,0.0652729665197306,-0.0476567811233992
-0.0187062153042105,0.0736097199012827,-0.097293923701378,0.0682556097189883,-0.0300507342287183
-0.0200125336252432,0.0742099754674883,-0.0923222260972568,0.0678848539666671,-0.0138484574513325
-0.0340894727682179,0.0733008993913306,-0.0824109618939093,0.0831456310570627,-0.017742445860303
-0.0434585404997013,0.0409523981439781,-0.121089451651905,0.0595637218910089,-0.0296566546316155
0.0453447449777487,0.0925283409358657,-0.0330179375603841,0.118693482458119,0.0144831053912469
-0.0610502814579629,0.0515095729908126,-0.13056824163601,0.0499126922246101,-0.0534644207037216
-0.00655413903630275,0.0846615355516062,-0.0774894561948613,0.088571419544093,-0.021267037197978
-0.0424989719962977,0.0383569118087978,-0.14168912834074,0.0353236063074961,-0.0599200933397337
0.0290624971275323,0.108328995772023,-0.0495743869641569,0.106991133211805,0.0146521530854006
-0.0162460534630301,0.0849350861027279,-0.0892139359031864,0.070357603709654,0.003536778355898
-0.105113344915936,-0.00662158249606832,-0.168562777182906,-0.019243210025541,-0.114926409379758
0.027343899061156,0.134899277160869,-0.0180624843351633,0.125923748321032,0.0527961121088189
-0.0258980366326645,0.078137361010286,-0.0918946583917391,0.0876787115457027,-0.0285221269546308
-0.0387941097975297,0.0679972943761064,-0.100173665821451,0.0642088929948943,-0.0334111602439791
0.00708665650948098,0.0931973808844744,-0.055923482834673,0.0920458110938948,0.0179544394852377
-0.0194982732268462,0.0921680617557925,-0.0976820262381984,0.0740425195056814,-0.0218093259966094
-0.0150049718614018,0.0890573711466066,-0.0819170182198435,0.0975121929469075,0.00848390349758459
-0.00866292078538505,0.0734434053899702,-0.0903825214953306,0.0726259552499254,-0.0196053669768233
-0.0163634009735232,0.0900049758377795,-0.0657436835259286,0.0816352571806322,-0.0114204654637399
-0.0367713816513108,0.0752041666757737,-0.0956765869818175,0.0842211149765523,-0.0382835635841248
-0.046444128259412,0.0607458225298258,-0.0978473566309093,0.0625615906027483,-0.052195695983431
-0.0179467149228034,0.0662737832512754,-0.1002866045567,0.0791220180228056,-0.0264849968993036
-0.00772782327980779,0.0900833124173279,-0.0924708156900086,0.0690468136340626,-0.00543365374829972
-0.037744733229412,0.0831183764444853,-0.0882875622231605,0.100979318721564,-0.0147776463170876
0.021541574385516,0.121695822478565,-0.0609168042157264,0.12022195283507,0.0120360523480204
0.01087434077784,0.120521831679877,-0.0556470505268405,0.112796611981145,-0.00944761220705744
0.021733665675116,0.107571967671773,-0.069131614641584,0.110861217079362,0.0242455501364094
0.10240475597468,0.186239640312473,0.0257210317621912,0.189388006464743,0.103309080928319
0.00687443542823473,0.10386571672355,-0.0667008562408237,0.108202221554068,0.00594782439110877
-0.0356596736515479,0.0759946684674579,-0.110611488806548,0.0762382001591722,-0.0344330797602993
-0.0380941523321565,0.0719302585167248,-0.0750124078891207,0.0779880669370727,-0.0125805356469218
0.10797538303469,0.196569277531405,0.0164894659687634,0.209185656413581,0.10986948738192
-0.0391394873941755,0.062460229098842,-0.102607714065961,0.0555167521399463,-0.0315151467652626
-0.0763425731656565,0.0132723489364313,-0.142447796994451,0.0178818833687758,-0.0830145354099843
-0.0283551677968861,0.0882873516675629,-0.120360250830762,0.085142818936461,-0.0263463229808105
0.0248816646661928,0.129380169965294,-0.0597888492656524,0.125371349649828,0.0215254790736588
0.00645804231464971,0.108507579920372,-0.0631062904016478,0.113623637460308,0.0222426455754596
0.0249412728356329,0.130925831950752,-0.052068524379257,0.119178898669701,0.030629794229113
0.00602713798161177,0.104389990047414,-0.0724681325260017,0.095644317651783,-0.0135609548148137
-0.0261546973547017,0.0712306668252745,-0.0902959665370455,0.0649354004988235,-0.0251863199353829
-0.0431050874227275,0.0715451623109118,-0.111805918824367,0.0779477627900578,-0.0428537784568443
-0.0638608023021612,0.0368920133634391,-0.129817521746874,0.0418286214233935,-0.067485627206644
0.0563840481060768,0.142199528993463,-0.0124542887999968,0.153941690363428,0.0588540398796947
-0.105337968892119,-0.00549093110819191,-0.160546330789916,-0.0139164733306467,-0.114995553692546
-0.0141394494316046,0.0735716367572483,-0.0863151531862343,0.0842416650055681,-0.0235856823438579
